product_query,video_id,video_title,video_url,channel_name,published_at,view_count,comment_count,video_like_count,comment_id,author_name,comment_text,cleaned_comment_text,comment_like_count,detected_language,is_empty,is_deleted,is_short_comment,is_spam,updated_at,comment_length
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgzcW_nW1w7D08tpus54AaABAg,@cosmickoirala8165,"don’t even bother to review the switch if you don’t know what it is, comparing with ps5 at the starting of the video already make you dumb af! lol stoppp! just stick with mobile PHONES!","don’t even bother to review the switch if you don’t know what it is, comparing with ps5 at the starting of the video already make you dumb af! lol stoppp! just stick with mobile phones!",2,english,False,False,,False,2026-03-24T02:45:04Z,185
Iphone 17,KoOWbSeL-Z8,😎 இதான் 2025 'ல் சிறந்த iPhone..🔥 iPhone 17 Review ⭐️Tech Superstar⭐️,https://www.youtube.com/watch?v=KoOWbSeL-Z8,Tech SuperStar,2025-10-19T04:30:18Z,438363,390,13293.0,UgwSvRsO9nF229zgMx14AaABAg,@guganraj5806,What about 16 pro resale and 17 resale bro,what about 16 pro resale and 17 resale bro,0,english,False,False,,False,2025-10-24T05:32:51Z,42
Steam Deck,aQasDa8AGLA,Is Steam Deck Worth Buying in 2025?,https://www.youtube.com/watch?v=aQasDa8AGLA,ShoAndTech,2025-02-03T17:18:42Z,1684331,751,29366.0,UgxksZD89X_wBIbvTdR4AaABAg,@lobonegro1567,Thing is so heavy that it will give you arthritis,thing is so heavy that it will give you arthritis,0,english,False,False,,False,2025-12-06T19:51:25Z,49
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,UgwY-GOJ9SojhLkL_Pl4AaABAg,@БакеКрушпеков,I like switch 2 ❤,i like switch 2 ❤,14,english,False,False,,False,2025-08-13T18:00:16Z,17
Steam Deck,s1zvE1Ug8SY,"Not Cool, Valve…",https://www.youtube.com/watch?v=s1zvE1Ug8SY,TechLinked,2026-05-28T00:50:48Z,273362,1146,13195.0,UgyPcwBu3iszS1WJZuR4AaABAg,@rainbowdroidman,The rampires took the tech news intro away too !!,the rampires took the tech news intro away too !,0,english,False,False,,False,2026-05-28T19:18:23Z,48
Iphone 17,FLHT5UgvVic,iPhone 17 Is The iPhone To Get - Even After 8 Months...,https://www.youtube.com/watch?v=FLHT5UgvVic,MTG Productions,2026-06-03T12:15:16Z,2729,32,85.0,UgzZ7GI1FEY4M8-la_t4AaABAg,@TheCat0327,Sshhh. Don't shout.,sshhh. don't shout.,0,english,False,False,,False,2026-06-04T05:40:03Z,19
Steam Deck,WmyomoDTj0A,I Can No Longer Recommend the Steam Deck...,https://www.youtube.com/watch?v=WmyomoDTj0A,Nick Flip,2026-05-30T14:00:02Z,19897,454,512.0,Ugw-wNyxsXHVMmsSUrp4AaABAg,@urban7514,"The steam machine is done, 1000? you say? Naaaaa… try 2k. DON’T BUY!!","the steam machine is done, 1000? you say? naaaaa. try 2k. don’t buy!",1,english,False,False,,False,2026-05-31T13:37:54Z,68
Iphone 17,5SyVSFJYBRo,"iPhone 17 Unboxing in ಕನ್ನಡ⚡Bionic A19, 48MP Camera, Finally 120Hz 🤯Time to Upgrade??",https://www.youtube.com/watch?v=5SyVSFJYBRo,Tech in Kannada,2025-09-23T07:28:12Z,208885,240,6964.0,Ugxuww6H_zPOTKQELBF4AaABAg,@arunkumar-yc9lk,super thank u sir,super thank u sir,0,english,False,False,,False,2026-03-04T10:23:03Z,17
Nintendo Switch,NxRdYFYyeOo,💞 Nintendo switch unboxing ✨🎀,https://www.youtube.com/watch?v=NxRdYFYyeOo,ROSE F W ,2024-12-31T02:24:35Z,22019105,899,211333.0,UgwMYCL7HKWSIxO_cYB4AaABAg,@Евгений-у6я1и,Желаю тебе приятной игры,желаю тебе приятной игры,0,unknown,False,False,,False,2026-02-14T18:24:25Z,24
Steam Deck,2EyGYUyi5mI,The Steam Deck Has a Problem... (in 2026),https://www.youtube.com/watch?v=2EyGYUyi5mI,Garrett Crespo,2026-04-13T15:00:05Z,27422,216,522.0,UgzfQ7QDMhEXIzMzhX14AaABAg,@MangoDrake2001,"I treat my steam deck like a ps4, playing ps4 level games at 30fps, sometimes 60fps. looks great at 1080p on my TV, also makes the battery last longer too ^^","i treat my steam deck like a ps4, playing ps4 level games at 30fps, sometimes 60fps. looks great at 1080p on my tv, also makes the battery last longer too ^^",0,english,False,False,,False,2026-04-26T13:51:18Z,157
Steam Deck,WmyomoDTj0A,I Can No Longer Recommend the Steam Deck...,https://www.youtube.com/watch?v=WmyomoDTj0A,Nick Flip,2026-05-30T14:00:02Z,19897,454,512.0,UgwIJrcfoEiFDyPLZaR4AaABAg,@rla9889,Just get the Xbox Ally at this point.   The base model is $500 and the X is only $50 more than the 1tb SD and way more powerful.,just get the xbox ally at this point. the base model is $500 and the x is only $50 more than the 1tb sd and way more powerful.,0,english,False,False,,False,2026-05-30T22:39:19Z,126
Steam Deck,s1zvE1Ug8SY,"Not Cool, Valve…",https://www.youtube.com/watch?v=s1zvE1Ug8SY,TechLinked,2026-05-28T00:50:48Z,273362,1146,13195.0,UgzGgb2O9W_4C77UwEh4AaABAg,@Some0ne001,"Yep that’s it I’m officially done with the computer/gaming hobby. I’m tired of being sucked dry of money, sure I can save up more to afford the expensive hardware but my petty a$$ is tired of it I’m tired of AI, I’m tired of scalpers, I’m tired of shortages and I’m just done and getting a different hobby which will be good for my mental health.","yep that’s it i’m officially done with the computer/gaming hobby. i’m tired of being sucked dry of money, sure i can save up more to afford the expensive hardware but my petty a$$ is tired of it i’m tired of ai, i’m tired of scalpers, i’m tired of shortages and i’m just done and getting a different hobby which will be good for my mental health.",0,english,False,False,,False,2026-05-28T15:52:20Z,346
Steam Deck,WmyomoDTj0A,I Can No Longer Recommend the Steam Deck...,https://www.youtube.com/watch?v=WmyomoDTj0A,Nick Flip,2026-05-30T14:00:02Z,19897,454,512.0,Ugw-QYsfcf8AX-zyzcF4AaABAg,@goldelzapata6736,And here I was saving up to get one. Well switch 1 + a gaming laptop it is then 😅,and here i was saving up to get one. well switch 1 + a gaming laptop it is then 😅,0,english,False,False,,False,2026-06-02T00:15:29Z,81
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,Ugzhtckc9xgdEqhIurF4AaABAg,@6thsun25,"Switch 2 screen is 1080p.So if i put the tropical freeze or the mario deluxe games inside,they ll be displayed at 1080p?And not at 720p like  on my original switch?","switch 2 screen is 1080p.so if i put the tropical freeze or the mario deluxe games inside,they ll be displayed at 1080p?and not at 720p like on my original switch?",0,english,False,False,,False,2025-12-12T16:57:49Z,163
Steam Deck,aQasDa8AGLA,Is Steam Deck Worth Buying in 2025?,https://www.youtube.com/watch?v=aQasDa8AGLA,ShoAndTech,2025-02-03T17:18:42Z,1684331,751,29366.0,Ugx9uPgEo1FVoDe499F4AaABAg,@Zangief-e6x,"Great, thanks for all the information….","great, thanks for all the information.",0,english,False,False,,False,2025-11-14T22:34:44Z,38
Steam Deck,aQasDa8AGLA,Is Steam Deck Worth Buying in 2025?,https://www.youtube.com/watch?v=aQasDa8AGLA,ShoAndTech,2025-02-03T17:18:42Z,1684331,751,29366.0,UgxCi7cia_zaYllvLpx4AaABAg,@JungleOfMeat,Show me how f1 25 runs on it..oh wait,show me how f1 25 runs on it.oh wait,0,english,False,False,,False,2025-11-19T10:27:05Z,36
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgxF1E2E4Ns_HSaGn4V4AaABAg,@shadowcub5751,"I feel like looking at it as a console is the wrong view; they were never in to compete with PS or Xbox. It is a Gameboy that you can comfortably play on a TV. And that was absolutely genius move by Nintendo.

As a PC gamer with more power than any console will have for a long time, the Switch has been the perfect system: there when I want to pick it up and go and there when I want to melt into my couch. I don’t buy the “pretty” games for it (I frankly don’t buy them much at all; AAA is pretty sh*t these days), I get the niche, usually pixel art, indie stuff, a few Nintendo titles, and retro SNES and Genesis games. There are a few outliers that are a real pleasure on the Switch with my surround system, like Ori.

I did finally just get a proper controller for it (PDP, which should work with the Switch 2 I have coming) and I will say that makes a huge difference. I’m actually finally enjoying BoTW.

My Switch will probably be retired to one of my desk monitors and for out-of-home use until one of my nephews is old enough to not break everything they touch. 😆","i feel like looking at it as a console is the wrong view; they were never in to compete with ps or xbox. it is a gameboy that you can comfortably play on a tv. and that was absolutely genius move by nintendo. as a pc gamer with more power than any console will have for a long time, the switch has been the perfect system: there when i want to pick it up and go and there when i want to melt into my couch. i don’t buy the “pretty” games for it (i frankly don’t buy them much at all; aaa is pretty sh*t these days), i get the niche, usually pixel art, indie stuff, a few nintendo titles, and retro snes and genesis games. there are a few outliers that are a real pleasure on the switch with my surround system, like ori. i did finally just get a proper controller for it (pdp, which should work with the switch 2 i have coming) and i will say that makes a huge difference. i’m actually finally enjoying botw. my switch will probably be retired to one of my desk monitors and for out-of-home use until one of my nephews is old enough to not break everything they touch. 😆",0,english,False,False,,False,2026-03-18T18:00:03Z,1070
Steam Deck,WmyomoDTj0A,I Can No Longer Recommend the Steam Deck...,https://www.youtube.com/watch?v=WmyomoDTj0A,Nick Flip,2026-05-30T14:00:02Z,19897,454,512.0,Ugw3LhJnAZk2Mq-bx4h4AaABAg,@Retro_Checkpoint,I loved my steam deck but I didn’t play it as often as I wanted to. I put it up on eBay and sold it to someone who really wanted one and will enjoy it.,i loved my steam deck but i didn’t play it as often as i wanted to. i put it up on ebay and sold it to someone who really wanted one and will enjoy it.,0,english,False,False,,False,2026-06-01T02:53:12Z,151
Nintendo Switch,KfGCh6pm5aQ,Can these Switch 2 Items Work with Switch 1?  #nintendoswitch2 #nintendoswitch #gamingaccessories,https://www.youtube.com/watch?v=KfGCh6pm5aQ,FastSnail,2025-08-31T01:42:19Z,1536505,68,8254.0,UgzzQ0g1fh-XpIdMkD14AaABAg,@footballeditzzww,Can you give me a nitndo switch 2,can you give me a nitndo switch 2,0,english,False,False,,False,2026-02-19T08:08:30Z,33
Steam Deck,WmyomoDTj0A,I Can No Longer Recommend the Steam Deck...,https://www.youtube.com/watch?v=WmyomoDTj0A,Nick Flip,2026-05-30T14:00:02Z,19897,454,512.0,Ugwhl34mbsOIfnvW5Ct4AaABAg,@MBOY42069,"I was gonna buy one because a coworker has one and we showed it to me and let me use it for a but with the price increase i think im just gonna buy the controller and use it on a gaming laptop, is that a good idea?","i was gonna buy one because a coworker has one and we showed it to me and let me use it for a but with the price increase i think im just gonna buy the controller and use it on a gaming laptop, is that a good idea?",1,english,False,False,,False,2026-05-31T11:30:40Z,214
Steam Deck,VYCFv25Z00A,The Steam Deck Sold Out AGAIN...,https://www.youtube.com/watch?v=VYCFv25Z00A,The WAN Show,2026-06-03T15:00:16Z,51294,468,1570.0,Ugzwmayc26-rRDZnJh14AaABAg,@Chris_R3dfi3ld,Not sold out in EU (GER).,not sold out in eu (ger).,0,english,False,False,,False,2026-06-04T03:38:14Z,25
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,UgxM0Ps9K40NeJfz_SR4AaABAg,@KingsirajShaikh,Bhai mere pass dono hai,bhai mere pass dono hai,2,hinglish,False,False,,False,2026-03-25T14:08:17Z,23
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgyLLK1N3NtD-e2KUzZ4AaABAg,@henrybauer2956,SLIME RANCHER 2,slime rancher 2,0,english,False,False,,False,2026-04-05T15:56:26Z,15
Steam Deck,NdvMEz6RXTI,The Steam Deck Has a BIG Problem,https://www.youtube.com/watch?v=NdvMEz6RXTI,Austin Evans,2026-03-15T15:01:35Z,201030,1105,6074.0,Ugw2z7Gy7-rXn2WXmN14AaABAg,@romanthc,"Who cares about ""new games"" 😂 this crap is not worth your money.","who cares about ""new games"" 😂 this crap is not worth your money.",0,english,False,False,,False,2026-05-12T13:36:31Z,64
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgzA4f_xKDBRomJRNbt4AaABAg,@Alex861697,Knife not necessary,knife not necessary,1,english,False,False,,False,2026-05-14T07:15:16Z,19
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgyQCe4nmU6hsJlkrBB4AaABAg,@Life-Motivation-g8c,Fake,fake,0,english,False,False,,False,2026-01-02T07:09:31Z,4
Iphone 17,zeXnjyVHnXw,iPhone 17: A Practical Review After 100 Days!,https://www.youtube.com/watch?v=zeXnjyVHnXw,Beebom,2025-12-31T11:42:51Z,342246,322,7461.0,Ugy2sEyIumDYV1wopKd4AaABAg,@Qubex24,Why do we need to fix the ai if googles ai gemini and google photos app which can edit remove omit anything is available on the ios basically anything an andriod phone can do with ai is a available in ios but you get an iphone user experience why fix what aint broke,why do we need to fix the ai if googles ai gemini and google photos app which can edit remove omit anything is available on the ios basically anything an andriod phone can do with ai is a available in ios but you get an iphone user experience why fix what aint broke,0,english,False,False,,False,2026-05-02T09:58:22Z,266
Steam Deck,2EyGYUyi5mI,The Steam Deck Has a Problem... (in 2026),https://www.youtube.com/watch?v=2EyGYUyi5mI,Garrett Crespo,2026-04-13T15:00:05Z,27422,216,522.0,UgwIpnOj2wzKMJPN3_x4AaABAg,@sagepirotess6312,"I am playing crimson desert, no lag, no crash, decent graphics, no enhancements.  So steam deck is fine.  Also plays all my new jrpgs.","i am playing crimson desert, no lag, no crash, decent graphics, no enhancements. so steam deck is fine. also plays all my new jrpgs.",1,english,False,False,,False,2026-04-16T13:54:10Z,132
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgxSOn6utSineQPSbkt4AaABAg,@Sonicfin-s4m,Hahaha,hahaha,0,english,False,False,,False,2026-02-04T01:09:38Z,6
Steam Deck,NdvMEz6RXTI,The Steam Deck Has a BIG Problem,https://www.youtube.com/watch?v=NdvMEz6RXTI,Austin Evans,2026-03-15T15:01:35Z,201030,1105,6074.0,UgxqhrJG5Hk8KJQ4SCt4AaABAg,@webbbmon,I had the same problem with the God of War games. You just need to change the resolution and it plays perfectly (for most games),i had the same problem with the god of war games. you just need to change the resolution and it plays perfectly (for most games),0,english,False,False,,False,2026-03-23T06:44:09Z,128
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgyPJKcxw9GnQsqsLxN4AaABAg,@racingsportscrazyconpilations,Nabbit,nabbit,1,english,False,False,,False,2026-02-23T05:48:33Z,6
Nintendo Switch,NxRdYFYyeOo,💞 Nintendo switch unboxing ✨🎀,https://www.youtube.com/watch?v=NxRdYFYyeOo,ROSE F W ,2024-12-31T02:24:35Z,22019105,899,211333.0,UgyvftQLDgQSkxnjMgt4AaABAg,@Abandonedchannel13-d4w,Dayum. I'll be getting a switch Until The switch 50 comes🥀🙏,dayum. i'll be getting a switch until the switch 50 comes🥀🙏,0,english,False,False,,False,2026-05-08T18:40:42Z,59
Steam Deck,VYCFv25Z00A,The Steam Deck Sold Out AGAIN...,https://www.youtube.com/watch?v=VYCFv25Z00A,The WAN Show,2026-06-03T15:00:16Z,51294,468,1570.0,UgzJgQ-icoiVLhIVXJZ4AaABAg,@rickystafford7433,shows in stock for me,shows in stock for me,0,english,False,False,,False,2026-06-04T05:50:46Z,21
Steam Deck,uCVXqoVi6RE,Almost Perfect - Steam Deck OLED Review,https://www.youtube.com/watch?v=uCVXqoVi6RE,Linus Tech Tips,2023-11-09T18:02:46Z,3032335,4400,86557.0,UgzSQu8GP8uOx7nYy1Z4AaABAg,@brandong2972,"For someone that wanted to download a lot of games, DO NOT BUY the 64gb model, unless you want to upgrade it yourself. I find out the hard way and had to upgrade to 1TB. Reason is games store storage not only on the Micro SD card you think would take everything, but on the 64gb ssd of the console. If you download a lot of games and games that have a lot of storage, shaders will compile up quickly. Please 🙏 don’t make the mistakes I did.","for someone that wanted to download a lot of games, do not buy the 64gb model, unless you want to upgrade it yourself. i find out the hard way and had to upgrade to 1tb. reason is games store storage not only on the micro sd card you think would take everything, but on the 64gb ssd of the console. if you download a lot of games and games that have a lot of storage, shaders will compile up quickly. please 🙏 don’t make the mistakes i did.",13,english,False,False,,False,2025-03-11T13:19:27Z,440
Nintendo Switch,qDkkPYSwy04,Nintendo Switch VS PS Portal (Which is Best Gaming Handheld COnsole?),https://www.youtube.com/watch?v=qDkkPYSwy04,Onespot Tech,2025-01-08T11:50:08Z,1095375,394,8715.0,Ugw_-3Wu6Q2sQOnLUKl4AaABAg,@sanjitasarkar9815,"Bhaiya, Aisa kuch naya PS portal Bina PS5 kabhi chalu Ho Jata Hai","bhaiya, aisa kuch naya ps portal bina ps5 kabhi chalu ho jata hai",1,hinglish,False,False,,False,2025-08-23T06:24:23Z,65
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,UgyT421rkyzLSPeDSkh4AaABAg,@Yoursillyalien,I wanna wait until the make switch 2 cases,i wanna wait until the make switch 2 cases,0,english,False,False,,False,2026-05-02T00:08:04Z,42
Iphone 17,slOtZZmLX0I,iPhone 17 | My Review | Best iPhone Evaaa !!! | Sale King !! | Malayalam,https://www.youtube.com/watch?v=slOtZZmLX0I,CallMeShazzam TECH,2025-11-07T08:57:56Z,627809,872,18788.0,UgyO9SKeG6arKVxuiNR4AaABAg,@rubixyt4914,Bro just active iphone okke safe ahno? 10k difference ind ntha ath? Pls rply anyone....,bro just active iphone okke safe ahno? 10k difference ind ntha ath? pls rply anyone.,0,english,False,False,,False,2026-02-22T13:53:39Z,84
Nintendo Switch,1uEYIGw74cc,New Nintendo switch 2 games are too expensive!! #nintendo #Nintendoswitch,https://www.youtube.com/watch?v=1uEYIGw74cc,NDSrevival,2025-04-27T05:30:48Z,1958860,457,14113.0,UgwyiSEj8givUOKGant4AaABAg,@marcelinomatilla-15d,Ayoooo chilll 😂😂,ayoooo chilll 😂😂,0,english,False,False,,False,2026-02-15T04:35:46Z,16
Iphone 17,slOtZZmLX0I,iPhone 17 | My Review | Best iPhone Evaaa !!! | Sale King !! | Malayalam,https://www.youtube.com/watch?v=slOtZZmLX0I,CallMeShazzam TECH,2025-11-07T08:57:56Z,627809,872,18788.0,Ugz7aixhBahTHQaAUat4AaABAg,@ashishjoseph17,17 sage eduth 💚,17 sage eduth 💚,0,english,False,False,,False,2026-05-07T06:39:24Z,15
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgzlSZw4whmTTkussTp4AaABAg,@Nasser-l5f5k,Of course it’s a pretty little baby,of course it’s a pretty little baby,1,english,False,False,,False,2025-10-25T06:50:36Z,35
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,UgwU3O4veOug2dkhQ8p4AaABAg,@nari333,Xbox be like - 😂😂😂😂😂,xbox be like - 😂😂😂😂😂,1,english,False,False,,False,2026-05-08T12:08:14Z,20
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,Ugx1pXg3MgQiT5cqmQl4AaABAg,@davizebolin,Nintendo switch 1 é o melhor,nintendo switch 1 é o melhor,0,english,False,False,,False,2026-05-28T22:28:39Z,28
Steam Deck,581EzlDCJyw,A Harsh Truth I Realized After Buying A Steam Deck,https://www.youtube.com/watch?v=581EzlDCJyw,Aman,2026-03-21T00:00:06Z,34098,161,1150.0,Ugz-Yrpg5xTyB8D--iZ4AaABAg,@FARIS_gabut,"Why don't you choose Lenovo Legion Go S?
(Steamos)",why don't you choose lenovo legion go s? (steamos),1,english,False,False,,False,2026-03-22T03:57:13Z,50
Steam Deck,g291trLaqTA,Even The Steam Deck Got Hit,https://www.youtube.com/watch?v=g291trLaqTA,Dave2D,2026-05-30T16:47:17Z,331923,1814,13653.0,Ugwzs7nSNH2JPbW03DF4AaABAg,@pajeetsingh,"You will own nothing and you will be happy.
You will support forever wars and AI datacenters and you will play less games. 
Chud goyims.",you will own nothing and you will be happy. you will support forever wars and ai datacenters and you will play less games. chud goyims.,1,english,False,False,,False,2026-06-03T16:37:37Z,135
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,Ugyq7-qCvl1u_x9oFwJ4AaABAg,@ОльгаКлепова-к3т,Как Nintendo Switch и Nintendo Switch 2 новую консоль,как nintendo switch и nintendo switch 2 новую консоль,0,english,False,False,,False,2026-05-18T02:56:11Z,53
Nintendo Switch,9flte56erE8,Nintendo Switch 2 – Overview Trailer,https://www.youtube.com/watch?v=9flte56erE8,Nintendo of America,2025-04-02T14:06:26Z,5938693,18030,145573.0,Ugy2n_sLoDgX0SWuxkd4AaABAg,@israelsilveira9823,Nintendo depois você vai lançar ele switch 3,nintendo depois você vai lançar ele switch 3,0,english,False,False,,False,2026-01-13T20:16:34Z,44
Steam Deck,wFkqqaBz7SE,That's It...I can't recommend the Steam Deck anymore.,https://www.youtube.com/watch?v=wFkqqaBz7SE,The Comic Book Gamer,2026-05-29T01:11:53Z,8066,148,230.0,UgyNkTlGblyTU9u9NiF4AaABAg,@cryptolightning1653,If your steam deck breaks today! It's not worth it to buy again. after only paying less then $500 the first time... now you need to pay $1000 and if that also breaks again. you payed lots of money when you would just get a simple computer or a cheap laptop under $300 ...,if your steam deck breaks today! it's not worth it to buy again. after only paying less then $500 the first time. now you need to pay $1000 and if that also breaks again. you payed lots of money when you would just get a simple computer or a cheap laptop under $300 .,0,english,False,False,,False,2026-05-31T01:28:59Z,267
Steam Deck,MXdiREBHiWs,The Steam Deck is made for EVERYONE! 👊,https://www.youtube.com/watch?v=MXdiREBHiWs,RobinB360,2024-12-06T17:00:21Z,2585601,175,18709.0,UgzOkMuOIJLf5eCff_p4AaABAg,@Qoober49,I loveeee steamdeck,i loveeee steamdeck,2,english,False,False,,False,2025-11-27T14:38:22Z,19
Nintendo Switch,AGqtGUVO3o4,Nintendo switch 2 #nintendo,https://www.youtube.com/watch?v=AGqtGUVO3o4,R&Kgaming,2025-04-15T05:08:50Z,953559,129,4669.0,Ugy-MRM3l5aS2teGcnp4AaABAg,@SarahJaneTabirao,I have one  500,i have one 500,0,english,False,False,,False,2025-12-29T09:57:56Z,14
Steam Deck,uCVXqoVi6RE,Almost Perfect - Steam Deck OLED Review,https://www.youtube.com/watch?v=uCVXqoVi6RE,Linus Tech Tips,2023-11-09T18:02:46Z,3032335,4400,86557.0,Ugx33_CfnvCHAfy-ENd4AaABAg,@gimiter7463,buy now or wait for steamdeck 2?,buy now or wait for steamdeck 2?,2,english,False,False,,False,2025-11-01T20:38:25Z,32
Steam Deck,SSvi521GzFI,Steam Deck - Handheld Gaming Redefined?,https://www.youtube.com/watch?v=SSvi521GzFI,Venom's Tech,2022-12-20T12:22:19Z,890394,1348,27468.0,Ugy41jHEluhDIH9zC0p4AaABAg,@shreyasnandgaonkar7923,ab ps4 ke leye respect or jyada badh gaye hain,ab ps4 ke leye respect or jyada badh gaye hain,0,hinglish,False,False,,False,2025-12-16T15:14:39Z,46
Steam Deck,QoGV9pqqYrk,Nintendo Switch 2 vs. Steam Deck!,https://www.youtube.com/watch?v=QoGV9pqqYrk,EmSwizzle,2025-08-21T19:00:22Z,9331948,2259,154254.0,UgwS1S1e5tN3tOE-MwR4AaABAg,@ranjeetsinha,"True steam deck users wouldnt roast switch users, theyd feel pity for them instead","true steam deck users wouldnt roast switch users, theyd feel pity for them instead",0,english,False,False,,False,2026-05-20T17:14:31Z,82
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgxU82pN4X6-aB9lfId4AaABAg,@arunca190,"Scammer hacker telling you to not buy the actually product he is ripping off. 

I’m buying a Switch 2.",scammer hacker telling you to not buy the actually product he is ripping off. i’m buying a switch 2.,0,english,False,False,,False,2026-05-31T17:49:05Z,100
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgwHr172vspp9-N1AjJ4AaABAg,@DashCp11,And 750$ for a switch 2,and 750$ for a switch 2,0,english,False,False,,False,2026-03-05T02:19:44Z,23
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,Ugy6ZX5WTck-M0wRhVN4AaABAg,@IngridVelásquez-m7k,When I get Nintendo Switch 2 after My mom,when i get nintendo switch 2 after my mom,5,english,False,False,,False,2026-02-21T00:08:24Z,41
Steam Deck,wyIg9kD2lIA,The Steam Deck OLED Is Finally Too Expensive,https://www.youtube.com/watch?v=wyIg9kD2lIA,Tech Fowler,2026-06-03T00:36:07Z,7902,66,171.0,UgwUyPMTEmYRFY6Y7Qh4AaABAg,@shadowthehedgehog181,Fuck AI,fuck ai,7,english,False,False,,False,2026-06-03T02:54:13Z,7
Iphone 17,rng_yUSwrgU,iPhone 17 Review: No Asterisks!,https://www.youtube.com/watch?v=rng_yUSwrgU,Marques Brownlee,2025-10-01T20:41:40Z,6042816,5667,166471.0,UgxfD5gEl-nqrbqaeEF4AaABAg,@cabalmgaming8328,Damn im using iphone 13 with 78% battery hahahahaha.,damn im using iphone 13 with 78% battery hahahahaha.,0,english,False,False,,False,2026-06-02T08:14:04Z,52
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,UgyHJmuO9Afg8MnT07h4AaABAg,@Alegt31,Abey thoda aur laga  ke admi series s na lele usme to tripple a tittle bhi chal jaate hai 😂,abey thoda aur laga ke admi series s na lele usme to tripple a tittle bhi chal jaate hai 😂,0,hinglish,False,False,,False,2026-05-11T09:40:38Z,90
